mes_sol;año_sol;desc_cnae;empresa_municipio;localidades_centro_trab;desc_sector;total_trab_sus;trab_hombres_sus;trab_mujeres_sus
11;2024;Comercio al por mayor de otros artículos de uso doméstico;Torrent;Torrent;SERVICIOS;1;1;0
11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Paiporta;Paiporta;SERVICIOS;4;0;4
11;2024;Elaboración de platos y comidas preparados;Aldaya;"Aldaya; Benetússer";INDUSTRIA;23;17;6
11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Paiporta;Paiporta;INDUSTRIA;3;0;3
11;2024;Corte, tallado y acabado de la piedra;Paiporta;Paiporta;INDUSTRIA;1;1;0
11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Paiporta;Paiporta;SERVICIOS;6;4;2
11;2024;Alojamientos turísticos y otros alojamientos de corta estancia;Valencia;Valencia;SERVICIOS;2;2;0
11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Manises;"Benetússer; Mislata; Paiporta";SERVICIOS;0;0;0
11;2024;Comercio al por menor de combustible para la automoción en establecimientos especializados;Xàtiva;Paiporta;SERVICIOS;4;2;2
11;2024;Peluquería y otros tratamientos de belleza;Sedaví;Sedaví;SERVICIOS;1;1;0
11;2024;Actividades de los gimnasios;Paiporta;Paiporta;SERVICIOS;3;2;1
11;2024;Venta de automóviles y vehículos de motor ligeros;Benetússer;Benetússer;SERVICIOS;5;4;1
11;2024;Fabricación de vidrio plano;Albal;Albal;INDUSTRIA;10;9;1
11;2024;Mantenimiento y reparación de vehículos de motor;Paiporta;Paiporta;SERVICIOS;2;2;0
11;2024;Mantenimiento y reparación de vehículos de motor;Aldaya;Aldaya;SERVICIOS;1;1;0
11;2024;Transporte de mercancías por carretera;Xàtiva;Xàtiva;SERVICIOS;1;1;0
11;2024;Otras actividades sanitarias;Valencia;Valencia;SERVICIOS;1;0;1
11;2024;Mantenimiento y reparación de vehículos de motor;Catarroja;Catarroja;SERVICIOS;10;9;1
11;2024;Transporte por taxi;San Antonio de Benagéber;San Antonio De Benagéber;SERVICIOS;1;1;0
11;2024;Restaurantes y puestos de comidas;Algemesí;Algemesí;SERVICIOS;1;1;0
11;2024;Fabricación de carpintería metálica;Albal;Albal;INDUSTRIA;3;3;0
11;2024;Mantenimiento y reparación de vehículos de motor;Picanya;Picanya;SERVICIOS;6;6;0
11;2024;Fabricación de artículos confeccionados con textiles, excepto prendas de vestir;Paiporta;Paiporta;INDUSTRIA;2;0;2
11;2024;Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados;Sedaví;Sedaví;SERVICIOS;2;1;1
11;2024;Otros servicios de comidas;Catarroja;Catarroja;SERVICIOS;1;0;1
11;2024;Actividades de los clubes deportivos;Torrent;Torrent;SERVICIOS;45;45;0
11;2024;Mantenimiento y reparación de vehículos de motor;Alfafar;Alfafar;SERVICIOS;1;1;0
11;2024;Fabricación de carpintería metálica;Albal;Albal;INDUSTRIA;2;2;0
11;2024;Otras actividades profesionales, científicas y técnicas n.c.o.p.;Algemesí;Algemesí;SERVICIOS;7;2;5
11;2024;Peluquería y otros tratamientos de belleza;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Catarroja;Catarroja;INDUSTRIA;1;0;1
11;2024;Mantenimiento y reparación de vehículos de motor;Massanassa;Massanassa;SERVICIOS;1;1;0
11;2024;Otras actividades sanitarias;Catarroja;Catarroja;SERVICIOS;3;3;0
11;2024;Comercio al por mayor de máquinas herramienta;Catarroja;Massanassa;SERVICIOS;2;1;1
11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Torrent;Torrent;SERVICIOS;1;1;0
11;2024;Construcción de otros proyectos de ingeniería civil n.c.o.p.;Catarroja;Catarroja;CONSTRUCIÓN;2;2;0
11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Massanassa;Massanassa;INDUSTRIA;2;0;2
11;2024;Fabricación de papel y cartón ondulados, fabricación de envases y embalajes de papel y cartón;Torrent;Torrent;INDUSTRIA;0;0;0
11;2024;Peluquería y otros tratamientos de belleza;Valencia;Valencia;SERVICIOS;1;0;1
11;2024;Transporte de mercancías por carretera;Valencia;Valencia;SERVICIOS;1;1;0
11;2024;Instalación de carpintería;Catarroja;Albal;CONSTRUCIÓN;1;1;0
11;2024;Establecimientos de bebidas;Chiva;Chiva;SERVICIOS;6;3;3
11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Benetússer;Benetússer;INDUSTRIA;5;1;4
11;2024;Comercio al por mayor de cereales, tabaco en rama, simientes y alimentos para animales;Albal;Albal;SERVICIOS;2;1;1
11;2024;Comercio al por menor de combustible para la automoción en establecimientos especializados;Massanassa;Massanassa;SERVICIOS;2;1;1
11;2024;Otra educación n.c.o.p.;Sedaví;Sedaví;SERVICIOS;1;0;1
11;2024;Otras actividades postales y de correos;Chiva;Chiva;SERVICIOS;4;3;1
11;2024;Fabricación de otros componentes, piezas y accesorios para vehículos de motor;Almussafes;Almussafes;INDUSTRIA;24;23;1
11;2024;Otras actividades de impresión y artes gráficas;Valencia;Paiporta;INDUSTRIA;0;0;0
11;2024;Actividades de las escuelas de conducción y pilotaje;Cheste;Cheste;SERVICIOS;1;1;0
11;2024;Reparación de ordenadores y equipos periféricos;Massanassa;Massanassa;SERVICIOS;1;0;1
11;2024;Venta de automóviles y vehículos de motor ligeros;Sedaví;Sedaví;SERVICIOS;5;4;1
11;2024;Comercio al por mayor de chatarra y productos de desecho;Sedaví;Sedaví;SERVICIOS;2;2;0
11;2024;Reparación de equipos de comunicación;Catarroja;Catarroja;SERVICIOS;1;0;1
11;2024;Venta de automóviles y vehículos de motor ligeros;Montroy;Montroy;SERVICIOS;1;0;1
11;2024;Fabricación de otras estructuras de madera y piezas de carpintería y ebanistería para la construcción;Alcúdia, l';Alcúdia (L');INDUSTRIA;3;3;0
11;2024;Agentes de la propiedad inmobiliaria;Valencia;Valencia;SERVICIOS;5;2;3
11;2024;Peluquería y otros tratamientos de belleza;Picanya;Picanya;SERVICIOS;1;0;1
11;2024;Actividades de los clubes deportivos;Massanassa;Massanassa;SERVICIOS;30;20;10
11;2024;Comercio al por mayor de cueros y pieles;Paiporta;Paiporta;SERVICIOS;7;7;0
11;2024;Comercio al por menor de productos textiles, prendas de vestir y calzado en puestos de venta y mercadillos;Alfafar;Alfafar;SERVICIOS;1;1;0
11;2024;Comercio al por mayor de ferretería, fontanería y calefacción;Massanassa;Massanassa;SERVICIOS;5;5;0
11;2024;Actividades de las empresas de trabajo temporal;Barcelona;Riba-Roja De Túria;SERVICIOS;3;3;0
11;2024;Comercio al por mayor de equipos electrónicos y de telecomunicaciones y sus componentes;Catarroja;Catarroja;SERVICIOS;17;3;14
11;2024;Fabricación de otros muebles;Corbera;Corbera;INDUSTRIA;3;2;1
11;2024;Servicios de mudanza;Alfafar;Alfafar;SERVICIOS;2;2;0
11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Paiporta;Paiporta;SERVICIOS;2;2;0
11;2024;Restaurantes y puestos de comidas;Alfafar;Alfafar;SERVICIOS;7;2;5
11;2024;Fabricación de vidrio plano;Catarroja;Catarroja;INDUSTRIA;3;3;0
11;2024;Agentes de la propiedad inmobiliaria;Valencia;Torrent;SERVICIOS;6;0;6
11;2024;Restaurantes y puestos de comidas;Valencia;Saler (El);SERVICIOS;18;8;10
11;2024;Actividades de fotografía;Paterna;Catarroja;SERVICIOS;1;1;0
11;2024;Fabricación de carpintería metálica;Alzira;Algemesí;INDUSTRIA;5;4;1
11;2024;Comercio al por menor de productos alimenticios, bebidas y tabaco en puestos de venta y mercadillos;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Fabricación de maquinas herramienta para trabajar el metal;Algemesí;Algemesí;INDUSTRIA;3;2;1
11;2024;Comercio al por mayor de artículos de relojería y joyería;Valencia;Valencia;SERVICIOS;0;0;0
11;2024;Actividades de los clubes deportivos;Paiporta;Paiporta;SERVICIOS;9;4;5
11;2024;Peluquería y otros tratamientos de belleza;Aldaya;Aldaya;SERVICIOS;1;0;1
11;2024;Actividades de fotografía;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Transporte de mercancías por carretera;Sedaví;Sedaví;SERVICIOS;19;17;2
11;2024;Reparación de maquinaria;Alfafar;Alfafar;INDUSTRIA;23;23;0
11;2024;Actividades odontológicas;Benetússer;Benetússer;SERVICIOS;1;0;1
11;2024;Establecimientos de bebidas;Benetússer;Benetússer;SERVICIOS;1;0;1
11;2024;Corte, tallado y acabado de la piedra;Beniparrell;Beniparrell;INDUSTRIA;4;4;0
11;2024;Actividades de los gimnasios;Alfafar;Alfafar;SERVICIOS;39;20;19
11;2024;Comercio al por mayor de ferretería, fontanería y calefacción;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Restaurantes y puestos de comidas;Massanassa;Massanassa;SERVICIOS;1;0;1
11;2024;Servicios técnicos de arquitectura;Algemesí;Algemesí;SERVICIOS;1;0;1
11;2024;Revestimiento de suelos y paredes;Massanassa;Massanassa;CONSTRUCIÓN;2;2;0
11;2024;Restaurantes y puestos de comidas;Albal;"Albal; Beniparrell";SERVICIOS;9;5;4
11;2024;Establecimientos de bebidas;Moncada;"Aldaya; Valencia";SERVICIOS;5;1;4
11;2024;Establecimientos de bebidas;Valencia;Valencia;SERVICIOS;1;0;1
11;2024;Comercio al por menor de productos textiles, prendas de vestir y calzado en puestos de venta y mercadillos;Paiporta;Paiporta;SERVICIOS;3;2;1
11;2024;Comercio al por menor de equipos de telecomunicaciones en establecimientos especializados;Alaquàs;"Aldaya; Algemesí; Paiporta";SERVICIOS;8;1;7
11;2024;Venta de automóviles y vehículos de motor ligeros;Massanassa;Massanassa;SERVICIOS;19;19;0
11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Valencia;Alfafar;SERVICIOS;3;0;3
11;2024;Comercio al por mayor de metales y minerales metálicos;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;1;1;0
11;2024;Mantenimiento y reparación de vehículos de motor;Alfafar;Alfafar;SERVICIOS;2;2;0
11;2024;Alquiler de otra maquinaria, equipos y bienes tangibles n.c.o.p.;Algemesí;Algemesí;SERVICIOS;18;15;3
11;2024;Comercio al por menor de artículos médicos y ortopédicos en establecimientos especializados;Paiporta;"Paiporta; Valencia";SERVICIOS;3;1;2
11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Carlet;Algemesí;SERVICIOS;0;0;0
11;2024;Construcción de edificios residenciales;Paiporta;Paiporta;CONSTRUCIÓN;3;3;0
11;2024;Peluquería y otros tratamientos de belleza;Benetússer;Benetússer;SERVICIOS;1;0;1
11;2024;Establecimientos de bebidas;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;0;0;0
11;2024;Establecimientos de bebidas;Catarroja;Catarroja;SERVICIOS;2;0;2
11;2024;Restaurantes y puestos de comidas;Alcúdia, l';Alcúdia (L');SERVICIOS;1;0;1
11;2024;Actividades odontológicas;Algemesí;Algemesí;SERVICIOS;4;1;3
11;2024;Otras actividades recreativas y de entretenimiento;Cornellà de Llobregat;Aldaya;SERVICIOS;40;18;22
11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Aldaya;Massanassa;SERVICIOS;2;0;2
11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Burjasot;Burjasot;CONSTRUCIÓN;1;1;0
11;2024;Comercio al por mayor de metales y minerales metálicos;Albal;Albal;SERVICIOS;2;1;1
11;2024;Fabricación de otros muebles;Beniparrell;Beniparrell;INDUSTRIA;25;20;5
11;2024;Peluquería y otros tratamientos de belleza;Algemesí;Algemesí;SERVICIOS;3;0;3
11;2024;Fabricación de cerveza;Catarroja;Catarroja;INDUSTRIA;1;1;0
11;2024;Comercio al por menor de combustible para la automoción en establecimientos especializados;Picanya;"Catarroja; Paiporta; Picanya; Torrent";SERVICIOS;24;10;14
11;2024;Actividades de agentes y corredores de seguros;Benetússer;Benetússer;SERVICIOS;10;4;6
11;2024;Fabricación de pan y de productos frescos de panadería y pastelería;Benetússer;Benetússer;INDUSTRIA;0;0;0
11;2024;Actividades de las escuelas de conducción y pilotaje;Valencia;Torrent;SERVICIOS;7;0;0
11;2024;Comercio al por menor de calzado y artículos de cuero en establecimientos especializados;Barcelona;Aldaya;SERVICIOS;7;3;4
11;2024;Construcción de edificios residenciales;Alfafar;Alfafar;CONSTRUCIÓN;3;3;0
11;2024;Agentes de la propiedad inmobiliaria;Aldaya;Aldaya;SERVICIOS;5;3;2
11;2024;Establecimientos de bebidas;Catarroja;Catarroja;SERVICIOS;3;0;3
11;2024;Peluquería y otros tratamientos de belleza;Algemesí;Algemesí;SERVICIOS;2;0;2
11;2024;Establecimientos de bebidas;Benetússer;Benetússer;SERVICIOS;3;1;2
11;2024;Otras instalaciones en obras de construcción;Benetússer;Benetússer;CONSTRUCIÓN;4;4;0
11;2024;Establecimientos de bebidas;Picanya;Picanya;SERVICIOS;3;0;3
11;2024;Gestión de instalaciones deportivas;Madrid;Picanya;SERVICIOS;19;8;11
11;2024;Fabricación y manipulado de otro vidrio, incluido el vidrio técnico;Paiporta;Paiporta;INDUSTRIA;6;6;0
11;2024;Establecimientos de bebidas;Chiva;Chiva;SERVICIOS;1;0;1
11;2024;Fabricación de carpintería metálica;Picanya;Picanya;INDUSTRIA;5;4;1
11;2024;Actividades de apoyo a la agricultura;Paiporta;Paiporta;AGRICULTURA;1;1;0
11;2024;Transporte de mercancías por carretera;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;1;1;0
11;2024;Comercio al por mayor de repuestos y accesorios de vehículos de motor;Paiporta;Paiporta;SERVICIOS;14;10;4
11;2024;Lavado y limpieza de prendas textiles y de piel;Beniparrell;Beniparrell;SERVICIOS;11;2;9
11;2024;Otros servicios de comidas;Chiva;Chiva;SERVICIOS;17;10;7
11;2024;Comercio al por mayor de pescados, mariscos y otros productos alimenticios;Beniparrell;Beniparrell;SERVICIOS;1;1;0
11;2024;Intermediarios del comercio de productos diversos;Paiporta;Paiporta;SERVICIOS;2;2;0
11;2024;Comercio al por menor de combustible para la automoción en establecimientos especializados;Cheste;Turís;SERVICIOS;1;1;0
11;2024;Actividades de los gimnasios;Algemesí;Algemesí;SERVICIOS;1;1;0
11;2024;Establecimientos de bebidas;Paiporta;Paiporta;SERVICIOS;1;1;0
11;2024;Fabricación de muebles de cocina;Aldaya;Aldaya;INDUSTRIA;3;3;0
11;2024;Fabricación de otros productos metálicos n.c.o.p.;Aldaya;Aldaya;INDUSTRIA;1;1;0
11;2024;Tratamiento y revestimiento de metales;Aldaya;Aldaya;INDUSTRIA;0;0;0
11;2024;Recogida de residuos no peligrosos;Benetússer;Benetússer;INDUSTRIA;0;0;0
11;2024;Actividades de los gimnasios;Picanya;Picanya;SERVICIOS;2;1;1
11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Chiva;Chiva;SERVICIOS;3;2;1
11;2024;Otras actividades sanitarias;Catarroja;Catarroja;SERVICIOS;2;0;2
11;2024;Otro comercio al por menor en establecimientos no especializados;Benetússer;Benetússer;SERVICIOS;1;0;1
11;2024;Establecimientos de bebidas;Catarroja;Catarroja;SERVICIOS;9;2;7
11;2024;Mantenimiento y reparación de vehículos de motor;Aldaya;Aldaya;SERVICIOS;5;4;1
11;2024;Otras actividades anexas al transporte;Alcalá de Henares;Massanassa;SERVICIOS;1;1;0
11;2024;Establecimientos de bebidas;Chiva;Chiva;SERVICIOS;2;0;2
11;2024;Establecimientos de bebidas;Paiporta;Paiporta;SERVICIOS;2;1;1
11;2024;Comercio al por mayor de aparatos electrodomésticos;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;0;0;0
11;2024;Establecimientos de bebidas;Algemesí;Algemesí;SERVICIOS;2;0;2
11;2024;Agentes de la propiedad inmobiliaria;Catarroja;Catarroja;SERVICIOS;1;1;0
11;2024;Transporte por taxi;Náquera;Náquera;SERVICIOS;1;0;1
11;2024;Otras actividades sanitarias;Valencia;Valencia;SERVICIOS;1;0;1
11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Chiva;Chiva;SERVICIOS;1;0;1
11;2024;Transporte por taxi;Carlet;Carlet;SERVICIOS;1;1;0
11;2024;Comercio al por menor de calzado y artículos de cuero en establecimientos especializados;Barcelona;Valencia;SERVICIOS;5;1;4
11;2024;Establecimientos de bebidas;Catarroja;Catarroja;SERVICIOS;4;0;4
11;2024;Restaurantes y puestos de comidas;Valencia;"Picanya; Valencia";SERVICIOS;38;25;13
11;2024;Comercio al por mayor de productos de perfumería y cosmética;Valencia;Catarroja;SERVICIOS;3;1;2
11;2024;Otras actividades de impresión y artes gráficas;Ribarroja del Turia;Riba-Roja De Túria;INDUSTRIA;3;3;0
11;2024;Construcción de edificios residenciales;Torrent;Torrent;CONSTRUCIÓN;0;0;0
11;2024;Peluquería y otros tratamientos de belleza;Massanassa;Massanassa;SERVICIOS;2;0;2
11;2024;Intermediarios del comercio de productos alimenticios, bebidas y tabaco;Alfafar;Burjasot;SERVICIOS;1;0;1
11;2024;Fabricación de cerraduras y herrajes;Sedaví;Sedaví;INDUSTRIA;1;1;0
11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Catarroja;Catarroja;SERVICIOS;11;3;8
11;2024;Transporte por taxi;Chirivella;Chirivella;SERVICIOS;1;1;0
11;2024;Transporte terrestre urbano y suburbano de pasajeros;Albal;Albal;SERVICIOS;50;38;12
11;2024;Comercio al por menor de libros en establecimientos especializados;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Valencia;Valencia;SERVICIOS;0;0;0
11;2024;Restaurantes y puestos de comidas;Valencia;Palmar (El);SERVICIOS;5;5;0
11;2024;Educación deportiva y recreativa;Catarroja;Valencia;SERVICIOS;1;0;1
11;2024;Restaurantes y puestos de comidas;Alfafar;Alfafar;SERVICIOS;1;0;1
11;2024;Restaurantes y puestos de comidas;Albal;Albal;SERVICIOS;1;0;1
11;2024;Actividades de las agencias de viajes;Chiva;Chiva;SERVICIOS;1;0;1
11;2024;Transporte de mercancías por carretera;Chiva;Chiva;SERVICIOS;2;2;0
11;2024;Transporte de mercancías por carretera;Paiporta;Paiporta;SERVICIOS;2;2;0
11;2024;Otras actividades recreativas y de entretenimiento;Valencia;Saler (El);SERVICIOS;1;1;0
11;2024;Restaurantes y puestos de comidas;Massanassa;Massanassa;SERVICIOS;1;0;1
11;2024;Actividades de juegos de azar y apuestas;Massanassa;Massanassa;SERVICIOS;1;1;0
11;2024;Actividades odontológicas;Benetússer;Benetússer;SERVICIOS;3;0;3
11;2024;Organización de convenciones y ferias de muestras;Aldaya;Aldaya;SERVICIOS;2;0;2
11;2024;Comercio al por mayor de textiles;Valencia;Algemesí;SERVICIOS;3;3;0
11;2024;Fabricación de otros componentes, piezas y accesorios para vehículos de motor;Albal;Albal;INDUSTRIA;39;35;4
11;2024;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Fabricación de otros productos de plástico;Montserrat;Montserrat;INDUSTRIA;4;1;3
11;2024;Restaurantes y puestos de comidas;Beniparrell;Beniparrell;SERVICIOS;1;1;0
11;2024;Establecimientos de bebidas;Catarroja;Catarroja;SERVICIOS;2;1;1
11;2024;Actividades de los gimnasios;Catarroja;Catarroja;SERVICIOS;6;3;3
11;2024;Intermediarios del comercio de productos diversos;Beniparrell;Beniparrell;SERVICIOS;2;2;0
11;2024;Gestión y administración de la propiedad inmobiliaria;Paiporta;Paiporta;SERVICIOS;1;0;1
11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Aldaya;Aldaya;SERVICIOS;5;1;4
11;2024;Fabricación de chapas y tableros de madera;Cuart de Poblet;Quart De Poblet;INDUSTRIA;129;104;25
11;2024;Establecimientos de bebidas;Montroy;Montroy;SERVICIOS;2;1;1
11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Beniparrell;Beniparrell;SERVICIOS;5;4;1
11;2024;Transporte de mercancías por carretera;Ribarroja del Turia;Riba-Roja De Túria;SERVICIOS;1;1;0
11;2024;Comercio al por mayor de repuestos y accesorios de vehículos de motor;Paiporta;Paiporta;SERVICIOS;7;6;1
11;2024;Captación, depuración y distribución de agua;Gestalgar;Gestalgar;INDUSTRIA;1;1;0
11;2024;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos especializados;Alfafar;Alfafar;SERVICIOS;7;0;7
11;2024;Construcción de edificios residenciales;Valencia;"Alaquàs; Alzira";CONSTRUCIÓN;15;15;0
